,t,s
11785,11.785,0.5282186477482607
11786,11.786,0.5231748435243867
11787,11.787,0.5182449911377977
11788,11.788,0.5134284504682571
11789,11.789,0.5087245798464615
11790,11.790000000000001,0.5041327367686406
11791,11.791,0.49965227858629957
11792,11.792,0.49528256317162667
11793,11.793000000000001,0.49102294955900605
11794,11.794,0.48687279856317145
11795,11.795,0.4828314733743786
11796,11.796,0.47889834013120547
11797,11.797,0.4750727684713514
11798,11.798,0.47135413206100846
11799,11.799,0.46774180910322855
11800,11.8,0.46423518282579446
11801,11.801,0.4608336419491126
11802,11.802,0.45753658113451784
11803,11.803,0.45434340141358476
11804,11.804,0.4512535105988257
11805,11.805,0.44826632367630115
11806,11.806000000000001,0.4453812631805797
11807,11.807,0.44259775955255964
11808,11.808,0.43991525148052313
11809,11.809000000000001,0.4373331862249843
11810,11.81,0.43485101992769193
11811,11.811,0.43246821790526296
11812,11.812,0.4301842549278987
11813,11.813,0.427998615483573
11814,11.814,0.42591079402814624
11815,11.815,0.42392029522179664
11816,11.816,0.42202663415220715
11817,11.817,0.42022933654486766
11818,11.818,0.4185279389609175
11819,11.819,0.41692198898288546
11820,11.82,0.41541104538874796
11821,11.821,0.41399467831459574
11822,11.822000000000001,0.4126724694063624
11823,11.823,0.41144401196088815
11824,11.824,0.4103089110567064
11825,11.825000000000001,0.4092667836748606
11826,11.826,0.40831725881010666
11827,11.827,0.407459977572783
11828,11.828,0.4066945932816726
11829,11.829,0.4060207715481686
11830,11.83,0.4054381903520034
11831,11.831,0.4049465401088471
11832,11.832,0.404545523730026
11833,11.833,0.4042348566746592
11834,11.834,0.40401426699440424
11835,11.835,0.40388349537113133
11836,11.836,0.4038422951476989
11837,11.837,0.4038904323520921
11838,11.838000000000001,0.40402768571512016
11839,11.839,0.4042538466819031
11840,11.84,0.4045687194173191
11841,11.841000000000001,0.4049721208056196
11842,11.842,0.40546388044438786
11843,11.843,0.40604384063300275
11844,11.844,0.4067118563557894
11845,11.845,0.40746779525997673
11846,11.846,0.4083115376286456
11847,11.847,0.40924297634874995
11848,11.848,0.4102620168743896
11849,11.849,0.4113685771854049
11850,11.85,0.41256258774142346
11851,11.851,0.4138439914314407
11852,11.852,0.41521274351904136
11853,11.853,0.4166688115833028
11854,11.854000000000001,0.4182121754554915
11855,11.855,0.4198428271515756
11856,11.856,0.4215607708006182
11857,11.857000000000001,0.4233660225690931
11858,11.858,0.4252586105811407
11859,11.859,0.42723857483479427
11860,11.86,0.42930596711418084
11861,11.861,0.4314608508977034
11862,11.862,0.4337033012621874
11863,11.863,0.4360334047829784
11864,11.864,0.4384512594299576
11865,11.865,0.4409569744594448
11866,11.866,0.4435506703019242
11867,11.867,0.4462324784455523
11868,11.868,0.449002541315365
11869,11.869,0.45186101214811025
11870,11.870000000000001,0.45480805486261483
11871,11.871,0.4578438439255874
11872,11.872,0.46096856421274235
11873,11.873000000000001,0.46418241086512596
11874,11.874,0.46748558914051336
11875,11.875,0.47087831425972926
11876,11.876,0.47436081124774265
11877,11.877,0.47793331476936696
11878,11.878,0.4815960689593892
11879,11.879,0.48534932724694346
11880,11.88,0.48919335217392396
11881,11.881,0.4931284152072314
11882,11.882,0.4971547965446266
11883,11.883000000000001,0.5012727849139595
11884,11.884,0.5054826773655227
11885,11.885,0.5097847790572737
11886,11.886000000000001,0.5141794030326571
11887,11.887,0.5186668699907322
11888,11.888,0.5232475080483273
11889,11.889000000000001,0.5279216524938928
11890,11.89,0.5326896455327443
11891,11.891,0.5375518360233571
11892,11.892,0.542508579204363
11893,11.893,0.5475602364118864
11894,11.894,0.5527071747868523
11895,11.895,0.5579497669718694
11896,11.896,0.5632883907972965
11897,11.897,0.5687234289560635
11898,11.898,0.5742552686668337
11899,11.899000000000001,0.5798843013250536
